comment_sentence_id,class,comment_sentence,partition,instance_type,category
18,Atomic,"when it s used as a decorator, call wraps the execution of the",0,0,DevelopmentNotes
19,Atomic,"decorated function in the instance itself, used as a context manager.",1,0,DevelopmentNotes
20,Atomic,"when it s used as a context manager, enter creates a transaction or a",0,0,DevelopmentNotes
21,Atomic,"savepoint, depending on whether a transaction is already in progress, and",1,0,DevelopmentNotes
22,Atomic,"exit commits the transaction or releases the savepoint on normal exit,",0,0,DevelopmentNotes
23,Atomic,and rolls back the transaction or to the savepoint on exceptions.,1,0,DevelopmentNotes
24,Atomic,it s possible to disable the creation of savepoints if the goal is to,0,0,DevelopmentNotes
25,Atomic,ensure that some code runs within a transaction without creating overhead.,1,0,DevelopmentNotes
26,Atomic,a stack of savepoints identifiers is maintained as an attribute of the,0,0,DevelopmentNotes
538,MigrationLoader,load migration files from disk and their status from the database.,1,0,DevelopmentNotes
27,Atomic,connection.,0,0,DevelopmentNotes
28,Atomic,none denotes the absence of a savepoint.,1,0,DevelopmentNotes
29,Atomic,this allows reentrancy even if the same atomicwrapper is reused.,0,0,DevelopmentNotes
543,MigrationLoader,"on initialization, this class will scan those directories, and open and",1,0,DevelopmentNotes
544,MigrationLoader,"read the python files, looking for a class called migration, which should",0,0,DevelopmentNotes
545,MigrationLoader,inherit from django^db.migrations^migration.,1,0,DevelopmentNotes
546,MigrationLoader,see,0,0,DevelopmentNotes
547,MigrationLoader,django^db.migrations^migration for what that looks like.,1,0,DevelopmentNotes
548,MigrationLoader,some migrations will be marked as replacing another set of migrations.,0,0,DevelopmentNotes
549,MigrationLoader,these are loaded into a separate set of migrations away from the main ones.,1,0,DevelopmentNotes
550,MigrationLoader,if all the migrations they replace are either unapplied or missing from,0,0,DevelopmentNotes
551,MigrationLoader,"disk, then they are injected into the main set, replacing the named migrations.",1,0,DevelopmentNotes
552,MigrationLoader,any dependency pointers to the replaced migrations are re pointed to the,0,0,DevelopmentNotes
553,MigrationLoader,new migration.,1,0,DevelopmentNotes
554,MigrationLoader,this does mean that this class must also talk to the database as well as,0,0,DevelopmentNotes
555,MigrationLoader,"to disk, but this is probably fine.",1,0,DevelopmentNotes
556,MigrationLoader,we re already not just operating,0,0,DevelopmentNotes
557,MigrationLoader,in memory.,1,0,DevelopmentNotes
50,AtomicTests,tests for the atomic decorator and context manager.,0,0,DevelopmentNotes
51,AtomicTests,the tests make assertions on internal attributes because there isn t a,1,0,DevelopmentNotes
52,AtomicTests,robust way to ask the database for its current transaction state.,0,0,DevelopmentNotes
53,AtomicTests,since the decorator syntax is converted into a context manager see the,1,0,DevelopmentNotes
54,AtomicTests,"implementation , there are only a few basic tests with the decorator",0,0,DevelopmentNotes
55,AtomicTests,syntax and the bulk of the tests use the context manager syntax.,1,0,DevelopmentNotes
62,AutoFieldMeta,metaclass to maintain backward inheritance compatibility for autofield.,0,0,DevelopmentNotes
574,MigrationQuestioner,give the autodetector responses to questions it might have.,1,0,DevelopmentNotes
63,AutoFieldMeta,it is intended that autofieldmixin become public api when it is possible to,0,0,DevelopmentNotes
64,AutoFieldMeta,create a non integer automatically generated field using column defaults,1,0,DevelopmentNotes
65,AutoFieldMeta,stored in the database.,0,0,DevelopmentNotes
66,AutoFieldMeta,in many areas django also relies on using isinstance to check for an,1,0,DevelopmentNotes
67,AutoFieldMeta,automatically generated field as a subclass of autofield.,0,0,DevelopmentNotes
68,AutoFieldMeta,a new flag needs,1,0,DevelopmentNotes
69,AutoFieldMeta,to be implemented on field to be used instead.,0,0,DevelopmentNotes
582,MigrationWriter,take a migration instance and is able to produce the contents,1,0,DevelopmentNotes
583,MigrationWriter,of the migration file from it.,0,0,DevelopmentNotes
586,ModelBase,metaclass for all models.,1,0,DevelopmentNotes
588,ModelSignal,signal subclass that allows the sender to be lazily specified as a string,0,0,DevelopmentNotes
589,ModelSignal,of the app label^modelname form.,1,0,DevelopmentNotes
592,MultiPartParser,a rfc2388 multipart form data parser.,0,0,DevelopmentNotes
84,BadSignature,signature does not match.,1,0,DevelopmentNotes
86,BarAccount,a service specific account of type bar.,0,0,DevelopmentNotes
598,MultiValueDict,a subclass of dictionary customized to handle multiple values for the,1,0,DevelopmentNotes
599,MultiValueDict,same key.,0,0,DevelopmentNotes
88,BaseCommand,the base class from which all management commands ultimately,1,0,DevelopmentNotes
600,MultiValueDict,"d multivaluedict name adrian , simon , position developer",0,0,DevelopmentNotes
89,BaseCommand,derive.,1,0,DevelopmentNotes
601,MultiValueDict,d name,0,0,DevelopmentNotes
602,MultiValueDict,simon,1,0,DevelopmentNotes
603,MultiValueDict,d^getlist name,0,0,DevelopmentNotes
605,MultiValueDict,d^getlist doesnotexist,1,0,DevelopmentNotes
94,BaseCommand,if you are interested in overriding customizing various aspects of,0,0,DevelopmentNotes
95,BaseCommand,"the command parsing and execution behavior, the normal flow works",1,0,DevelopmentNotes
96,BaseCommand,as follows,0,0,DevelopmentNotes
608,MultiValueDict,"d^get lastname , nonexistent",1,0,DevelopmentNotes
97,BaseCommand,1,0,0,DevelopmentNotes
609,MultiValueDict,nonexistent,1,0,DevelopmentNotes
98,BaseCommand,django admin or manage^py loads the command class,0,0,DevelopmentNotes
610,MultiValueDict,"d^setlist lastname , holovaty , willison",1,0,DevelopmentNotes
99,BaseCommand,and calls its run from argv method.,0,0,DevelopmentNotes
100,BaseCommand,2,1,0,DevelopmentNotes
101,BaseCommand,the run from argv method calls create parser to get,0,0,DevelopmentNotes
102,BaseCommand,"an argumentparser for the arguments, parses them, performs",1,0,DevelopmentNotes
103,BaseCommand,any environment changes requested by options like,0,0,DevelopmentNotes
104,BaseCommand,"pythonpath , and then calls the execute method,",1,0,DevelopmentNotes
105,BaseCommand,passing the parsed arguments.,0,0,DevelopmentNotes
106,BaseCommand,3,1,0,DevelopmentNotes
107,BaseCommand,the execute method attempts to carry out the command by,0,0,DevelopmentNotes
108,BaseCommand,calling the handle method with the parsed arguments any,1,0,DevelopmentNotes
109,BaseCommand,output produced by handle will be printed to standard,0,0,DevelopmentNotes
110,BaseCommand,"output and, if the command is intended to produce a block of",1,0,DevelopmentNotes
111,BaseCommand,"sql statements, will be wrapped in begin and commit .",0,0,DevelopmentNotes
112,BaseCommand,4,1,0,DevelopmentNotes
113,BaseCommand,if handle or execute raised any exception eg,0,0,DevelopmentNotes
114,BaseCommand,"commanderror , run from argv will instead print an error",1,0,DevelopmentNotes
115,BaseCommand,message to stderr .,0,0,DevelopmentNotes
121,BaseCommand,several attributes affect behavior at various steps along the way,1,0,DevelopmentNotes
633,MultiValueField,aggregate the logic of multiple fields.,0,0,DevelopmentNotes
122,BaseCommand,help,1,0,DevelopmentNotes
634,MultiValueField,"its clean method takes a decompressed list of values, which are then",0,0,DevelopmentNotes
123,BaseCommand,"a short description of the command, which will be printed in",1,0,DevelopmentNotes
635,MultiValueField,cleaned into a single value according to self^fields.,0,0,DevelopmentNotes
636,MultiValueField,each value in,1,0,DevelopmentNotes
125,BaseCommand,output transaction,0,0,DevelopmentNotes
637,MultiValueField,this list is cleaned by the corresponding field the first value is,1,0,DevelopmentNotes
126,BaseCommand,a boolean indicating whether the command outputs sql,0,0,DevelopmentNotes
638,MultiValueField,"cleaned by the first field, the second value is cleaned by the second",1,0,DevelopmentNotes
127,BaseCommand,"statements if true , the output will automatically be",0,0,DevelopmentNotes
639,MultiValueField,"field, etc once all fields are cleaned, the list of clean values is",1,0,DevelopmentNotes
128,BaseCommand,wrapped with begin and commit .,0,0,DevelopmentNotes
640,MultiValueField,compressed into a single value.,1,0,DevelopmentNotes
129,BaseCommand,default value is,0,0,DevelopmentNotes
130,BaseCommand,false .,1,0,DevelopmentNotes
131,BaseCommand,requires migrations checks,0,0,DevelopmentNotes
132,BaseCommand,"a boolean if true , the command prints a warning if the set of",1,0,DevelopmentNotes
133,BaseCommand,migrations on disk don t match the migrations in the database.,0,0,DevelopmentNotes
134,BaseCommand,requires system checks,1,0,DevelopmentNotes
135,BaseCommand,"a boolean if true , entire django project will be checked for errors",0,0,DevelopmentNotes
136,BaseCommand,prior to executing the command.,1,0,DevelopmentNotes
138,BaseCommand,to validate an individual application s models,0,0,DevelopmentNotes
139,BaseCommand,"rather than all applications models, call",1,0,DevelopmentNotes
140,BaseCommand,"self^check app configs from handle , where app configs",0,0,DevelopmentNotes
141,BaseCommand,is the list of application s configuration provided by the,1,0,DevelopmentNotes
142,BaseCommand,app registry.,0,0,DevelopmentNotes
654,MultiWidget,a widget that is composed of multiple widgets.,1,0,DevelopmentNotes
655,MultiWidget,"in addition to the values added by widget^get context , this widget",0,0,DevelopmentNotes
656,MultiWidget,adds a list of subwidgets to the context as widget subwidgets .,1,0,DevelopmentNotes
657,MultiWidget,these can be looped over and rendered like normal widgets.,0,0,DevelopmentNotes
663,MyModel,model subclass with a custom base using metaclass.,1,0,DevelopmentNotes
665,NestedObjectsTests,tests for nestedobject utility collection.,0,0,DevelopmentNotes
667,Operation,base class for migration operations.,0,0,DevelopmentNotes
668,Operation,it s responsible for both mutating the in memory model state,0,0,DevelopmentNotes
669,Operation,"see db migrations state^py to represent what it performs, as well",0,0,DevelopmentNotes
670,Operation,as actually performing it against a live database.,0,0,DevelopmentNotes
680,OverwritingStorage,overwrite existing files instead of appending a suffix to generate an,0,0,DevelopmentNotes
681,OverwritingStorage,unused name.,0,0,DevelopmentNotes
685,ParentWithDependentChildren,model where the validation of child foreign key relationships depends,0,0,DevelopmentNotes
686,ParentWithDependentChildren,on validation of the parent,0,0,DevelopmentNotes
689,Permission,the permissions system provides a way to assign permissions to specific,0,0,DevelopmentNotes
690,Permission,users and groups of users.,0,0,DevelopmentNotes
691,Permission,"the permission system is used by the django admin site, but may also be",0,0,DevelopmentNotes
692,Permission,useful in your own code.,0,0,DevelopmentNotes
693,Permission,the django admin site uses permissions as follows,0,0,DevelopmentNotes
694,Permission,the add permission limits the user s ability to view the add form,0,0,DevelopmentNotes
695,Permission,and add an object.,0,0,DevelopmentNotes
696,Permission,the change permission limits a user s ability to view the change,0,0,DevelopmentNotes
697,Permission,"list, view the change form and change an object.",0,0,DevelopmentNotes
698,Permission,the delete permission limits the ability to delete an object.,0,0,DevelopmentNotes
699,Permission,the view permission limits the ability to view an object.,0,0,DevelopmentNotes
706,Permission,the permissions listed above are automatically created for each model.,0,0,DevelopmentNotes
210,BaseExpression,base class for all query expressions.,0,0,DevelopmentNotes
723,ProxyModelInheritanceTests,proxy model inheritance across apps can result in migrate not creating the table,0,0,DevelopmentNotes
212,BaseUpdateView,base view for updating an existing object.,0,0,DevelopmentNotes
724,ProxyModelInheritanceTests,for the proxied model as described in #12286 .,0,0,DevelopmentNotes
725,ProxyModelInheritanceTests,this test creates two dummy,0,0,DevelopmentNotes
726,ProxyModelInheritanceTests,"apps and calls migrate, then verifies that the table has been created.",0,0,DevelopmentNotes
216,BaseYearArchiveView,list of objects published in a given year.,0,0,DevelopmentNotes
218,BCryptSHA256PasswordHasher,secure password hashing using the bcrypt algorithm recommended,0,0,DevelopmentNotes
219,BCryptSHA256PasswordHasher,this is considered by many to be the most secure algorithm but you,0,0,DevelopmentNotes
731,RawPostDataException,you cannot access raw post data from a request that has,0,0,DevelopmentNotes
220,BCryptSHA256PasswordHasher,must first install the bcrypt library.,0,0,DevelopmentNotes
732,RawPostDataException,"multipart post data if it has been accessed via post,",0,0,DevelopmentNotes
733,RawPostDataException,"files, etc.",0,0,DevelopmentNotes
734,RawPostDataException,.,0,0,DevelopmentNotes
227,BoundWidget,a container class used for iterating over widgets.,0,0,DevelopmentNotes
230,BoundWidget,"for example, the following can be used in a",0,0,DevelopmentNotes
742,RemoteTestRunner,run tests and record everything but don t display anything.,0,0,DevelopmentNotes
231,BoundWidget,template,0,0,DevelopmentNotes
232,BoundWidget,% for radio in myform^beatles %,0,0,DevelopmentNotes
233,BoundWidget,label for radio^id for label,0,0,DevelopmentNotes
745,RequestFactoryEnvironmentTests,regression tests for #8551 and #17067 ensure that environment variables,0,0,DevelopmentNotes
234,BoundWidget,radio^choice label,0,0,DevelopmentNotes
746,RequestFactoryEnvironmentTests,are set correctly in requestfactory.,0,0,DevelopmentNotes
235,BoundWidget,span class radio radio^tag span,0,0,DevelopmentNotes
236,BoundWidget,label,0,0,DevelopmentNotes
237,BoundWidget,% endfor %,0,0,DevelopmentNotes
751,ReverseGenericManyToOneDescriptor,accessor to the related objects manager on the one to many relation created,0,0,DevelopmentNotes
752,ReverseGenericManyToOneDescriptor,by genericrelation.,0,0,DevelopmentNotes
753,ReverseGenericManyToOneDescriptor,in the example,0,0,DevelopmentNotes
754,ReverseGenericManyToOneDescriptor,class post model,0,0,DevelopmentNotes
755,ReverseGenericManyToOneDescriptor,comments genericrelation comment,0,0,DevelopmentNotes
756,ReverseGenericManyToOneDescriptor,post^comments is a reversegenericmanytoonedescriptor instance.,0,0,DevelopmentNotes
249,CacheHandler,a cache handler to manage access to cache instances.,0,0,DevelopmentNotes
250,CacheHandler,ensure only one instance of each alias exists per thread.,0,0,DevelopmentNotes
763,SameAsLookup,the operator is the same as operator.,0,0,DevelopmentNotes
764,SameAsLookup,it tests actual geometric,0,0,DevelopmentNotes
253,Choices,class for creating enumerated choices.,0,0,DevelopmentNotes
765,SameAsLookup,equality of two features.,0,0,DevelopmentNotes
766,SameAsLookup,"so if a and b are the same feature,",0,0,DevelopmentNotes
767,SameAsLookup,"vertex by vertex, the operator returns true.",0,0,DevelopmentNotes
256,ChunkIter,an iterable that will yield chunks of data.,0,0,DevelopmentNotes
257,ChunkIter,given a file like object as the,0,0,DevelopmentNotes
258,ChunkIter,"constructor, yield chunks of read operations from that object.",0,0,DevelopmentNotes
262,Client,a class that can act as a client for testing purposes.,0,0,DevelopmentNotes
263,Client,"it allows the user to compose get and post requests, and",0,0,DevelopmentNotes
264,Client,obtain the response that the server gave to those requests.,0,0,DevelopmentNotes
265,Client,the server response objects are annotated with the details,0,0,DevelopmentNotes
266,Client,of the contexts and templates that were rendered during the,0,0,DevelopmentNotes
778,Serializer,convert a queryset to json.,0,0,DevelopmentNotes
267,Client,process of serving the request.,0,0,DevelopmentNotes
268,Client,client objects are stateful they will retain cookie and,0,0,DevelopmentNotes
780,SessionStorage,"store messages in the session that is, django^contrib.sessions .",0,0,DevelopmentNotes
269,Client,thus session details for the lifetime of the client instance.,0,0,DevelopmentNotes
782,SessionStore,"a database session store, that handles updating the account id column",0,0,DevelopmentNotes
783,SessionStore,inside the custom session model.,0,0,DevelopmentNotes
787,SimpleView,a simple view with a docstring.,0,0,DevelopmentNotes
795,SplitHiddenDateTimeWidget,a widget that splits datetime input into two input type hidden inputs.,0,0,DevelopmentNotes
797,StaticFilesHandler,"wsgi middleware that intercepts calls to the static files directory, as",0,0,DevelopmentNotes
286,Combinable,provide the ability to combine one or two objects with,0,0,DevelopmentNotes
798,StaticFilesHandler,"defined by the static url setting, and serves those files.",0,0,DevelopmentNotes
287,Combinable,some connector.,0,0,DevelopmentNotes
288,Combinable,for example f foo f bar .,0,0,DevelopmentNotes
292,ConsoleDirective,a restructuredtext directive which renders a two tab code block in which,0,0,DevelopmentNotes
293,ConsoleDirective,the second tab shows a windows command line equivalent of the usual,0,0,DevelopmentNotes
294,ConsoleDirective,unix oriented examples.,0,0,DevelopmentNotes
808,SuccessMessageMixin,add a success message on successful form submission.,0,0,DevelopmentNotes
298,Context,a stack container for variable context,0,0,DevelopmentNotes
810,TemplateDoesNotExist,the exception used when a template does not exist.,0,0,DevelopmentNotes
811,TemplateDoesNotExist,optional arguments,0,0,DevelopmentNotes
300,CryptPasswordHasher,password hashing using unix crypt not recommended,0,0,DevelopmentNotes
812,TemplateDoesNotExist,backend,0,0,DevelopmentNotes
814,TemplateDoesNotExist,tried,0,0,DevelopmentNotes
304,CustomArticleAdmin,tests various hooks for using custom templates and contexts.,0,0,DevelopmentNotes
816,TemplateDoesNotExist,this,0,0,DevelopmentNotes
817,TemplateDoesNotExist,"is formatted as a list of tuples containing origin, status , where",0,0,DevelopmentNotes
306,CustomCacheKeyValidationTests,tests for the ability to mixin a custom validate key method to,0,0,DevelopmentNotes
818,TemplateDoesNotExist,origin is an origin object or duck type and status is a string with the,0,0,DevelopmentNotes
307,CustomCacheKeyValidationTests,a custom cache backend that otherwise inherits from a builtin,0,0,DevelopmentNotes
819,TemplateDoesNotExist,reason the template wasn t found.,0,0,DevelopmentNotes
308,CustomCacheKeyValidationTests,"backend, and override the default key validation.",0,0,DevelopmentNotes
820,TemplateDoesNotExist,chain,0,0,DevelopmentNotes
821,TemplateDoesNotExist,a list of intermediate templatedoesnotexist exceptions.,0,0,DevelopmentNotes
822,TemplateDoesNotExist,this is used to,0,0,DevelopmentNotes
823,TemplateDoesNotExist,encapsulate multiple exceptions when loading templates from multiple,0,0,DevelopmentNotes
824,TemplateDoesNotExist,engines.,0,0,DevelopmentNotes
314,CustomHeaderRemoteUserTest,tests a custom remoteusermiddleware subclass with custom http auth user,0,0,DevelopmentNotes
318,DatabaseReceiver,used in the tests for the database argument in signals #13552,0,0,DevelopmentNotes
321,DblFromGeom,in by reference as the last argument.,0,0,DevelopmentNotes
325,DisallowedModelAdminToField,invalid to field was passed to admin view via url query string,0,0,DevelopmentNotes
327,DjangoHTMLTranslator,django specific rest to html tweaks.,0,0,DevelopmentNotes
840,TestImageFieldFile,custom field file class that records whether or not the underlying file,0,0,DevelopmentNotes
329,Dumpdata,tests for dumpdata management command.,0,0,DevelopmentNotes
841,TestImageFieldFile,was opened.,0,0,DevelopmentNotes
331,EarliestOrLatestTests,tests for the earliest and latest objects methods,0,0,DevelopmentNotes
844,TestRouter,routes to the other database if the model name starts with other .,0,0,DevelopmentNotes
337,ErrorDict,a collection of errors that knows how to display itself in various formats.,0,0,DevelopmentNotes
338,ErrorDict,"the dictionary keys are the field names, and the values are the errors.",0,0,DevelopmentNotes
341,ExceptionThatFailsUnpickling,"after pickling, this class fails unpickling with an error about incorrect",0,0,DevelopmentNotes
342,ExceptionThatFailsUnpickling,arguments passed to init .,0,0,DevelopmentNotes
345,FakePayload,a wrapper around bytesio that restricts what can be read since data from,0,0,DevelopmentNotes
346,FakePayload,the network can t be sought and cannot be read outside of its content,0,0,DevelopmentNotes
347,FakePayload,length.,0,0,DevelopmentNotes
859,UniqueAnchor,this is a model that can be used as,0,0,DevelopmentNotes
348,FakePayload,this makes sure that views can t do anything under the test client,0,0,DevelopmentNotes
860,UniqueAnchor,something for other models to point at,0,0,DevelopmentNotes
349,FakePayload,that wouldn t work in real life.,0,0,DevelopmentNotes
863,UpdateError,occurs if django tries to update a session that was deleted.,0,0,DevelopmentNotes
865,UserCreationForm,"a form that creates a user, with no privileges, from the given username and",0,0,DevelopmentNotes
866,UserCreationForm,password.,0,0,DevelopmentNotes
355,FallbackStorage,try to store all messages in the first backend.,0,0,DevelopmentNotes
356,FallbackStorage,store any unstored,0,0,DevelopmentNotes
357,FallbackStorage,messages in each subsequent backend.,0,0,DevelopmentNotes
871,VariableWrapper,an adapter class for cursor variables that prevents the wrapped object,0,0,DevelopmentNotes
872,VariableWrapper,from being converted into a string when used to instantiate an oracleparam.,0,0,DevelopmentNotes
873,VariableWrapper,this can be used generally for any other object that should be passed into,0,0,DevelopmentNotes
874,VariableWrapper,cursor^execute as is.,0,0,DevelopmentNotes
363,FrenchTestCase,tests using the french translations of the sampleproject.,0,0,DevelopmentNotes
367,Group,table column fields,0,0,DevelopmentNotes
879,WindowFrame,model the frame clause in window expressions.,0,0,DevelopmentNotes
880,WindowFrame,there are two types of frame,0,0,DevelopmentNotes
881,WindowFrame,"clauses which are subclasses, however, all processing and validation by no",0,0,DevelopmentNotes
882,WindowFrame,means intended to be complete is done here.,0,0,DevelopmentNotes
371,GZipMiddleware,on the accept encoding header.,0,0,DevelopmentNotes
374,HiddenRangeWidget,a widget that splits input into two input type hidden inputs.,0,0,DevelopmentNotes
376,ImageFileDescriptor,"just like the filedescriptor, but for imagefields.",0,0,DevelopmentNotes
377,ImageFileDescriptor,the only difference is,0,0,DevelopmentNotes
378,ImageFileDescriptor,"assigning the width height to the width field height field, if appropriate.",0,0,DevelopmentNotes
890,XFrameOptionsDecoratorsTests,tests for the x frame options decorators.,0,0,DevelopmentNotes
382,IncompleteCategoryFormWithExclude,a form that replaces the model s url field with a custom one.,0,0,DevelopmentNotes
386,Individual,a model with a fk to itself.,0,0,DevelopmentNotes
397,InputStreamExhausted,no more reads are allowed from this device.,0,0,DevelopmentNotes
403,InvalidBasesError,a model s base classes can t be resolved.,0,0,DevelopmentNotes
405,KMLSitemap,a minimal hook to produce kml sitemaps.,0,0,DevelopmentNotes
407,ListMixin,a base class which provides complete list interface.,0,0,DevelopmentNotes
408,ListMixin,derived classes must call listmixin s init function,0,0,DevelopmentNotes
409,ListMixin,and implement the following,0,0,DevelopmentNotes
410,ListMixin,"function get single external self, i",0,0,DevelopmentNotes
411,ListMixin,return single item with index i for general use.,0,0,DevelopmentNotes
412,ListMixin,the index i will always satisfy 0 i len self .,0,0,DevelopmentNotes
413,ListMixin,"function get single internal self, i",0,0,DevelopmentNotes
414,ListMixin,"same as above, but for use within the class optional",0,0,DevelopmentNotes
415,ListMixin,note that if get single internal and get single internal return,0,0,DevelopmentNotes
416,ListMixin,"different types of objects, set list must distinguish",0,0,DevelopmentNotes
417,ListMixin,between the two and handle each appropriately.,0,0,DevelopmentNotes
418,ListMixin,"function set list self, length, items",0,0,DevelopmentNotes
419,ListMixin,recreate the entire object.,0,0,DevelopmentNotes
420,ListMixin,note items may be a generator which calls get single internal.,0,0,DevelopmentNotes
421,ListMixin,"therefore, it is necessary to cache the values in a temporary",0,0,DevelopmentNotes
422,ListMixin,temp list items,0,0,DevelopmentNotes
423,ListMixin,before clobbering the original storage.,0,0,DevelopmentNotes
424,ListMixin,"function set single self, i, value",0,0,DevelopmentNotes
425,ListMixin,set the single item at index i to value optional,0,0,DevelopmentNotes
426,ListMixin,"if left undefined, all mutations will result in rebuilding",0,0,DevelopmentNotes
427,ListMixin,the object using set list.,0,0,DevelopmentNotes
428,ListMixin,function len self,0,0,DevelopmentNotes
429,ListMixin,return the length,0,0,DevelopmentNotes
430,ListMixin,int minlength,0,0,DevelopmentNotes
431,ListMixin,the minimum legal length optional,0,0,DevelopmentNotes
432,ListMixin,int maxlength,0,0,DevelopmentNotes
433,ListMixin,the maximum legal length optional,0,0,DevelopmentNotes
434,ListMixin,type or tuple allowed,0,0,DevelopmentNotes
435,ListMixin,a type or tuple of allowed item types optional,0,0,DevelopmentNotes
465,LogoutThenLoginTests,tests for the logout then login view,0,0,DevelopmentNotes
467,MakeListTests,"the make list filter can destroy existing escaping, so the results are",0,0,DevelopmentNotes
468,MakeListTests,escaped.,0,0,DevelopmentNotes
471,ManagementForm,keep track of how many form instances are displayed on the page.,0,0,DevelopmentNotes
476,MemcachedCache,an implementation of a cache binding using python memcached,0,0,DevelopmentNotes
478,MemoryFileUploadHandler,file upload handler to stream uploads into memory used for small files .,0,0,DevelopmentNotes
480,Migration,the base class for all migrations.,0,0,DevelopmentNotes
483,Migration,it will have one or more,0,0,DevelopmentNotes
484,Migration,of the following attributes,0,0,DevelopmentNotes
485,Migration,"operations a list of operation instances, probably from django^db.migrations^operations",0,0,DevelopmentNotes
486,Migration,"dependencies a list of tuples of app path, migration name",0,0,DevelopmentNotes
487,Migration,"run before a list of tuples of app path, migration name",0,0,DevelopmentNotes
488,Migration,replaces a list of migration names,0,0,DevelopmentNotes
504,MigrationGraph,represent the digraph of all migrations in a project.,0,0,DevelopmentNotes
1042,capture_output,context manager for capturing stdout err,0,0,DevelopmentNotes
1044,CapturingDisplayPublisher,a displaypublisher that store,1,0,DevelopmentNotes
1046,CellMagicRole,cross reference role displayed with a %% prefix,0,0,DevelopmentNotes
1048,DisplayHook,the custom ipython displayhook to replace sys^displayhook.,1,0,DevelopmentNotes
1049,DisplayHook,"this class does many things, but the basic idea is that it is a callable",0,0,DevelopmentNotes
1050,DisplayHook,that gets called anytime user code returns a value.,1,0,DevelopmentNotes
1054,DummyMod,a dummy module used for ipython s interactive module when,0,0,DevelopmentNotes
1055,DummyMod,a namespace must be assigned to the module s dict .,1,0,DevelopmentNotes
1058,GeoJSON,geojson expects json able dict,0,0,DevelopmentNotes
1064,HelpEnd,transformer for help syntax obj?,1,0,DevelopmentNotes
1065,HelpEnd,and obj?,0,0,DevelopmentNotes
1068,HistoryAccessor,access the history database without adding to it.,1,0,DevelopmentNotes
1069,HistoryAccessor,this is intended for use by standalone history tools.,0,0,DevelopmentNotes
1070,HistoryAccessor,ipython shells use,1,0,DevelopmentNotes
1071,HistoryAccessor,"historymanager, below, which is a subclass of this.",0,0,DevelopmentNotes
1078,InteractiveShellApp,as part of configuring a shell environment.,1,0,DevelopmentNotes
1079,InteractiveShellApp,the following methods should be called by the meth initialize method,0,0,DevelopmentNotes
1080,InteractiveShellApp,of the subclass,1,0,DevelopmentNotes
1081,InteractiveShellApp,meth init path,0,0,DevelopmentNotes
1082,InteractiveShellApp,meth init shell to be implemented by the subclass,1,0,DevelopmentNotes
1083,InteractiveShellApp,meth init gui pylab,0,0,DevelopmentNotes
1084,InteractiveShellApp,meth init extensions,1,0,DevelopmentNotes
1085,InteractiveShellApp,meth init code,0,0,DevelopmentNotes
1095,IPythonInputSplitter,an input splitter that recognizes all of ipython s special syntax.,1,0,DevelopmentNotes
1101,Magics,base class for implementing magic functions.,0,0,DevelopmentNotes
1110,Magics,"classes providing magic functions need to subclass this class, and they",1,0,DevelopmentNotes
1111,Magics,must,0,0,DevelopmentNotes
1112,Magics,use the method decorators @line magic and @cell magic to decorate,1,0,DevelopmentNotes
1113,Magics,"individual methods as magic functions, and",0,0,DevelopmentNotes
1114,Magics,use the class decorator @magics class to ensure that the magic,1,0,DevelopmentNotes
1115,Magics,methods are properly registered at the instance level upon instance,0,0,DevelopmentNotes
1116,Magics,initialization.,1,0,DevelopmentNotes
1132,MyFrame,this is myframe.,0,0,DevelopmentNotes
1133,MyFrame,"it just shows a few controls on a wxpanel,",1,0,DevelopmentNotes
1134,MyFrame,and has a simple menu.,0,0,DevelopmentNotes
1138,Obj,namespace to hold arbitrary information.,1,0,DevelopmentNotes
1140,RichPromptDisplayHook,subclass of base display hook using coloured prompt,0,0,DevelopmentNotes
1142,Struct,a dict subclass with attribute style access.,1,0,DevelopmentNotes
1143,Struct,this dict subclass has a a few extra features,0,0,DevelopmentNotes
1144,Struct,attribute style access.,1,0,DevelopmentNotes
1145,Struct,"protection of class members like keys, items when using attribute",0,0,DevelopmentNotes
1146,Struct,style access.,1,0,DevelopmentNotes
1147,Struct,the ability to restrict assignment to only existing keys.,0,0,DevelopmentNotes
1148,Struct,intelligent merging.,1,0,DevelopmentNotes
1149,Struct,overloaded operators.,0,0,DevelopmentNotes
1158,TBTools,basic tools used by all traceback printer classes.,1,0,DevelopmentNotes
1160,TermColors,color escape sequences.,0,0,DevelopmentNotes
1161,TermColors,this class defines the escape sequences for all the standard ansi?,1,0,DevelopmentNotes
1162,TermColors,colors in terminals.,0,0,DevelopmentNotes
1163,TermColors,also defines a nocolor escape which is just the null,1,0,DevelopmentNotes
1164,TermColors,"string, suitable for defining dummy color schemes in terminals which get",0,0,DevelopmentNotes
1165,TermColors,confused by color escapes.,1,0,DevelopmentNotes
1166,TermColors,this class should be used as a mixin for building color schemes.,0,0,DevelopmentNotes
912,Audio,create an audio object.,1,0,DevelopmentNotes
913,Audio,when this object is returned by an input cell or passed to the,0,0,DevelopmentNotes
914,Audio,"display function, it will result in audio controls being displayed",0,0,DevelopmentNotes
915,Audio,in the frontend only works in the notebook .,0,0,DevelopmentNotes
916,Audio,parameters,0,0,DevelopmentNotes
917,Audio,"data numpy array, list, unicode, str or bytes",0,0,DevelopmentNotes
