comment_sentence_id,class,comment_sentence,partition,instance_type,category
5120,VScrollTable.java,dom^client.blurevent,0,0,Ownership
5121,VScrollTable.java,non javadoc,1,0,Ownership
5124,VScrollTable.java,to detect if the first visible,0,0,Ownership
5125,VScrollTable.java,these are used when jumping between pages when pressing home and end,1,0,Ownership
5126,VScrollTable.java,changes to manage mousedown and mouseup,0,0,Ownership
5127,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,1,0,Ownership
5128,VScrollTable.java,lost .,0,0,Ownership
5129,VScrollTable.java,example itabpanel just set contained components invisible and back,1,0,Ownership
5130,VScrollTable.java,when changing tabs.,0,0,Ownership
5131,VScrollTable.java,updates first visible row for the case we cannot wait,1,0,Ownership
5132,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,Ownership
5133,VScrollTable.java,user scrolls.,1,0,Ownership
5134,VScrollTable.java,non javadoc,0,0,Ownership
5135,VScrollTable.java,@see,1,0,Ownership
5136,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,0,0,Ownership
5137,VScrollTable.java,dom^client.focusevent,1,0,Ownership
5138,VScrollTable.java,non javadoc,0,0,Ownership
5139,VScrollTable.java,@see,1,0,Ownership
5140,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,0,0,Ownership
5141,VScrollTable.java,dom^client.blurevent,1,0,Ownership
5142,VScrollTable.java,non javadoc,0,0,Ownership
5144,VScrollTable.java,for internal use only.,1,0,Ownership
5146,VScrollTable.java,overwrites onbrowserevent function on focusablescrollpanel to give event,0,0,Ownership
5147,VScrollTable.java,access to touchcontextprovider.,1,0,Ownership
5148,VScrollTable.java,has to be public to give tableconnector,0,0,Ownership
5150,VScrollTable.java,@since 72,1,0,Ownership
5152,VScrollTable.java,to detect if the first visible,0,0,Ownership
5153,VScrollTable.java,these are used when jumping between pages when pressing home and end,1,0,Ownership
5154,VScrollTable.java,changes to manage mousedown and mouseup,0,0,Ownership
5155,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,1,0,Ownership
5156,VScrollTable.java,lost .,0,0,Ownership
5157,VScrollTable.java,example itabpanel just set contained components invisible and back,1,0,Ownership
5158,VScrollTable.java,when changing tabs.,0,0,Ownership
5159,VScrollTable.java,updates first visible row for the case we cannot wait,1,0,Ownership
5160,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,Ownership
5161,VScrollTable.java,user scrolls.,1,0,Ownership
5162,VScrollTable.java,non javadoc,0,0,Ownership
5163,VScrollTable.java,@see,1,0,Ownership
5164,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,0,0,Ownership
5165,VScrollTable.java,dom^client.focusevent,1,0,Ownership
5166,VScrollTable.java,non javadoc,0,0,Ownership
5167,VScrollTable.java,@see,1,0,Ownership
5168,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,0,0,Ownership
5169,VScrollTable.java,dom^client.blurevent,1,0,Ownership
5170,VScrollTable.java,non javadoc,0,0,Ownership
5172,VScrollTable.java,used to recall the position of an open context menu if we need to close,1,0,Ownership
5175,VScrollTable.java,for internal use only.,0,0,Ownership
5177,VScrollTable.java,to detect if the first visible,1,0,Ownership
5178,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,0,Ownership
5179,VScrollTable.java,changes to manage mousedown and mouseup,1,0,Ownership
5180,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,0,Ownership
5181,VScrollTable.java,lost .,1,0,Ownership
5182,VScrollTable.java,example itabpanel just set contained components invisible and back,0,0,Ownership
5183,VScrollTable.java,when changing tabs.,1,0,Ownership
5184,VScrollTable.java,updates first visible row for the case we cannot wait,0,0,Ownership
5185,VScrollTable.java,this method has logic which rows needs to be requested from server when,1,0,Ownership
5186,VScrollTable.java,user scrolls.,0,0,Ownership
5187,VScrollTable.java,non javadoc,1,0,Ownership
5188,VScrollTable.java,@see,0,0,Ownership
5189,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,1,0,Ownership
5190,VScrollTable.java,dom^client.focusevent,0,0,Ownership
5191,VScrollTable.java,non javadoc,1,0,Ownership
5192,VScrollTable.java,@see,0,0,Ownership
5193,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,1,0,Ownership
5194,VScrollTable.java,dom^client.blurevent,0,0,Ownership
5195,VScrollTable.java,non javadoc,1,0,Ownership
5197,VScrollTable.java,for internal use only.,0,0,Ownership
5199,VScrollTable.java,to detect if the first visible,1,0,Ownership
5200,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,0,Ownership
5201,VScrollTable.java,changes to manage mousedown and mouseup,1,0,Ownership
5202,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,0,Ownership
5203,VScrollTable.java,lost .,1,0,Ownership
5204,VScrollTable.java,example itabpanel just set contained components invisible and back,0,0,Ownership
5205,VScrollTable.java,when changing tabs.,1,0,Ownership
5206,VScrollTable.java,updates first visible row for the case we cannot wait,0,0,Ownership
5207,VScrollTable.java,this method has logic which rows needs to be requested from server when,1,0,Ownership
5208,VScrollTable.java,user scrolls.,0,0,Ownership
5209,VScrollTable.java,non javadoc,1,0,Ownership
5210,VScrollTable.java,@see,0,0,Ownership
5211,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,1,0,Ownership
5212,VScrollTable.java,dom^client.focusevent,0,0,Ownership
5213,VScrollTable.java,non javadoc,1,0,Ownership
5214,VScrollTable.java,@see,0,0,Ownership
5215,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,1,0,Ownership
5216,VScrollTable.java,dom^client.blurevent,0,0,Ownership
5217,VScrollTable.java,non javadoc,1,0,Ownership
5220,VScrollTable.java,reordering disabled and clicking on it resets sorting.,0,0,Ownership
5221,VScrollTable.java,to detect if the first visible,1,0,Ownership
5222,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,0,Ownership
5223,VScrollTable.java,changes to manage mousedown and mouseup,1,0,Ownership
5224,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,0,Ownership
5225,VScrollTable.java,lost .,1,0,Ownership
5226,VScrollTable.java,example itabpanel just set contained components invisible and back,0,0,Ownership
5227,VScrollTable.java,when changing tabs.,1,0,Ownership
5228,VScrollTable.java,updates first visible row for the case we cannot wait,0,0,Ownership
5229,VScrollTable.java,this method has logic which rows needs to be requested from server when,1,0,Ownership
5230,VScrollTable.java,user scrolls.,0,0,Ownership
5231,VScrollTable.java,non javadoc,1,0,Ownership
5232,VScrollTable.java,@see,0,0,Ownership
5233,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,1,0,Ownership
5234,VScrollTable.java,dom^client.focusevent,0,0,Ownership
5235,VScrollTable.java,non javadoc,1,0,Ownership
5236,VScrollTable.java,@see,0,0,Ownership
5237,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,1,0,Ownership
5238,VScrollTable.java,dom^client.blurevent,0,0,Ownership
5239,VScrollTable.java,non javadoc,1,0,Ownership
5242,VScrollTable.java,to detect if the first visible,0,0,Ownership
5243,VScrollTable.java,these are used when jumping between pages when pressing home and end,1,0,Ownership
5244,VScrollTable.java,changes to manage mousedown and mouseup,0,0,Ownership
5245,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,1,0,Ownership
5246,VScrollTable.java,lost .,0,0,Ownership
5247,VScrollTable.java,example itabpanel just set contained components invisible and back,1,0,Ownership
5248,VScrollTable.java,when changing tabs.,0,0,Ownership
5249,VScrollTable.java,updates first visible row for the case we cannot wait,1,0,Ownership
5250,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,Ownership
5251,VScrollTable.java,user scrolls.,1,0,Ownership
5252,VScrollTable.java,non javadoc,0,0,Ownership
5253,VScrollTable.java,@see,1,0,Ownership
5254,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,0,0,Ownership
5255,VScrollTable.java,dom^client.focusevent,1,0,Ownership
5256,VScrollTable.java,non javadoc,0,0,Ownership
5257,VScrollTable.java,@see,1,0,Ownership
5258,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,0,0,Ownership
5259,VScrollTable.java,dom^client.blurevent,1,0,Ownership
5260,VScrollTable.java,non javadoc,0,0,Ownership
5263,VScrollTable.java,reordering disabled and clicking on it resets sorting.,1,0,Ownership
5264,VScrollTable.java,to detect if the first visible,0,0,Ownership
5265,VScrollTable.java,these are used when jumping between pages when pressing home and end,1,0,Ownership
5266,VScrollTable.java,changes to manage mousedown and mouseup,0,0,Ownership
5267,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,1,0,Ownership
5268,VScrollTable.java,lost .,0,0,Ownership
5269,VScrollTable.java,example itabpanel just set contained components invisible and back,1,0,Ownership
5270,VScrollTable.java,when changing tabs.,0,0,Ownership
5271,VScrollTable.java,updates first visible row for the case we cannot wait,1,0,Ownership
5272,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,Ownership
5273,VScrollTable.java,user scrolls.,1,0,Ownership
5274,VScrollTable.java,non javadoc,0,0,Ownership
5275,VScrollTable.java,@see,1,0,Ownership
5276,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,0,0,Ownership
5277,VScrollTable.java,dom^client.focusevent,1,0,Ownership
5278,VScrollTable.java,non javadoc,0,0,Ownership
5279,VScrollTable.java,@see,1,0,Ownership
5280,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,0,0,Ownership
5281,VScrollTable.java,dom^client.blurevent,1,0,Ownership
5282,VScrollTable.java,non javadoc,0,0,Ownership
5285,VScrollTable.java,to detect if the first visible,1,0,Ownership
5286,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,0,Ownership
5287,VScrollTable.java,changes to manage mousedown and mouseup,1,0,Ownership
5288,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,0,Ownership
5289,VScrollTable.java,lost .,1,0,Ownership
5290,VScrollTable.java,example itabpanel just set contained components invisible and back,0,0,Ownership
5291,VScrollTable.java,when changing tabs.,1,0,Ownership
5292,VScrollTable.java,updates first visible row for the case we cannot wait,0,0,Ownership
5293,VScrollTable.java,this method has logic which rows needs to be requested from server when,1,0,Ownership
5294,VScrollTable.java,user scrolls.,0,0,Ownership
5295,VScrollTable.java,non javadoc,1,0,Ownership
5296,VScrollTable.java,@see,0,0,Ownership
5297,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,1,0,Ownership
5298,VScrollTable.java,dom^client.focusevent,0,0,Ownership
5299,VScrollTable.java,non javadoc,1,0,Ownership
5300,VScrollTable.java,@see,0,0,Ownership
5301,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,1,0,Ownership
5302,VScrollTable.java,dom^client.blurevent,0,0,Ownership
5303,VScrollTable.java,non javadoc,1,0,Ownership
5305,VScrollTable.java,this panel can only contain vscrolltablerow type of widgets.,0,0,Ownership
5306,VScrollTable.java,this,1,0,Ownership
5307,VScrollTable.java,"simulates very large table, keeping spacers which take room of",0,0,Ownership
5308,VScrollTable.java,unrendered rows.,1,0,Ownership
5362,VTextArea.java,this class represents a multiline textfield textarea .,0,0,Ownership
5373,Window.java,a component that represents a floating popup window that can be added to a,1,0,Ownership
5374,Window.java,@link ui .,0,0,Ownership
5375,Window.java,a window is added to a @code ui using,1,0,Ownership
5376,Window.java,@link ui#addwindow window .,0,0,Ownership
5377,Window.java,p,1,0,Ownership
5378,Window.java,the contents of a window is set using @link #setcontent component or by,0,0,Ownership
5379,Window.java,"using the @link #window string, component constructor.",1,0,Ownership
5380,Window.java,p,0,0,Ownership
5381,Window.java,p,1,0,Ownership
5382,Window.java,a window can be positioned on the screen using absolute coordinates pixels,0,0,Ownership
5383,Window.java,or set to be centered using @link #center,1,0,Ownership
5384,Window.java,p,0,0,Ownership
5385,Window.java,p,1,0,Ownership
5386,Window.java,the caption is displayed in the window header.,0,0,Ownership
5387,Window.java,p,1,0,Ownership
5388,Window.java,p,0,0,Ownership
5389,Window.java,"in vaadin versions prior to 70.0, window was also used as application level",1,0,Ownership
5390,Window.java,windows.,0,0,Ownership
5391,Window.java,this function is now covered by the @link ui class.,1,0,Ownership
5392,Window.java,p,0,0,Ownership
5394,Window.java,@since 30,1,0,Ownership
5395,Window.java,non javadoc,0,0,Ownership
5396,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,1,0,Ownership
5397,Window.java,non javadoc,0,0,Ownership
5398,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",1,0,Ownership
5399,Window.java,event which is fired when the window order position is changed.,0,0,Ownership
5400,Window.java,@see ui^windoworderupdateevent,1,0,Ownership
5402,Window.java,non javadoc,0,0,Ownership
5403,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,1,0,Ownership
5404,Window.java,non javadoc,0,0,Ownership
5405,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",1,0,Ownership
5406,Window.java,an interface used for listening to window order change events.,0,0,Ownership
5408,Window.java,non javadoc,1,0,Ownership
5409,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,Ownership
5410,Window.java,non javadoc,1,0,Ownership
5411,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,Ownership
5412,Window.java,an interface used for listening to window close events.,1,0,Ownership
5413,Window.java,add the,0,0,Ownership
5414,Window.java,closelistener to a window and,1,0,Ownership
5415,Window.java,@link closelistener#windowclose closeevent will be called whenever the,0,0,Ownership
5416,Window.java,user closes the window.,1,0,Ownership
5417,Window.java,p,0,0,Ownership
5420,Window.java,p,1,0,Ownership
5421,Window.java,non javadoc,0,0,Ownership
5422,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,Ownership
5423,Window.java,non javadoc,0,0,Ownership
5424,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,Ownership
5428,Window.java,non javadoc,0,0,Ownership
5429,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,Ownership
5430,Window.java,non javadoc,0,0,Ownership
5431,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,Ownership
5432,Window.java,an interface used for listening to window maximize restore events.,0,0,Ownership
5433,Window.java,add,0,0,Ownership
5434,Window.java,the windowmodechangelistener to a window and,0,0,Ownership
5435,Window.java,@link windowmodechangelistener#windowmodechanged windowmodechangeevent,0,0,Ownership
5436,Window.java,will be called whenever the window is maximized,0,0,Ownership
5437,Window.java,@link windowmode#maximized or restored @link windowmode#normal .,0,0,Ownership
5438,Window.java,non javadoc,0,0,Ownership
5439,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,Ownership
5440,Window.java,non javadoc,0,0,Ownership
5441,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,Ownership
5442,Window.java,resize events are fired whenever the client side fires a resize event,0,0,Ownership
5443,Window.java,eg the browser window is resized .,0,0,Ownership
5444,Window.java,the frequency may vary across,0,0,Ownership
5445,Window.java,browsers.,0,0,Ownership
5446,Window.java,non javadoc,0,0,Ownership
5447,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,Ownership
5448,Window.java,non javadoc,0,0,Ownership
5449,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,Ownership
5452,Window.java,non javadoc,0,0,Ownership
5453,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,Ownership
5454,Window.java,non javadoc,0,0,Ownership
5455,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,Ownership
5456,Window.java,a @link shortcutlistener specifically made to define a keyboard,0,0,Ownership
5457,Window.java,shortcut that closes the window.,0,0,Ownership
5458,Window.java,pre,0,0,Ownership
5459,Window.java,code,0,0,Ownership
5460,Window.java,within the window using helper,0,0,Ownership
5462,Window.java,or globally,0,0,Ownership
5463,Window.java,"getui ^addaction new window^closeshortcut window, keycode^escape",0,0,Ownership
5464,Window.java,code,0,0,Ownership
5465,Window.java,pre,0,0,Ownership
5518,XhrConnectionError.java,xhrconnectionerror provides detail about an error which occurred during an,0,0,Ownership
5519,XhrConnectionError.java,xhr request to the server.,0,0,Ownership
5520,XhrConnectionError.java,@since 76,0,0,Ownership
4524,AbstractFocusable.java,an abstract base class for focusable components.,0,0,Ownership
4527,AbstractFocusable.java,@since 76,0,0,Ownership
4533,AbstractMultiSelectState.java,shared state for @code abstractmultiselect .,0,0,Ownership
4535,AbstractMultiSelectState.java,@since 80,0,0,Ownership
4540,AbstractProperty.java,abstract base class for @link property implementations.,0,0,Ownership
4541,AbstractProperty.java,handles listener management for @link valuechangelistener s and,0,0,Ownership
4542,AbstractProperty.java,@link readonlystatuschangelistener s.,0,0,Ownership
4543,AbstractProperty.java,@since 66,0,0,Ownership
4544,AbstractProperty.java,"@deprecated as of 80, replaced by @link valueprovider , @link setter , see",0,0,Ownership
4545,AbstractProperty.java,@link binder,0,0,Ownership
4546,AbstractProperty.java,legacypropertyhelper has been removed in vaadin 8 events,0,0,Ownership
4547,AbstractProperty.java,an code event code object specifying the property whose read only,0,0,Ownership
4548,AbstractProperty.java,status has been changed.,0,0,Ownership
4549,AbstractProperty.java,legacypropertyhelper has been removed in vaadin 8 events,0,0,Ownership
4566,AbstractSingleComponentContainerState.java,default shared state implementation for abstractsinglecomponentcontainer.,0,0,Ownership
4567,AbstractSingleComponentContainerState.java,@since 80,0,0,Ownership
4575,ApplicationConfiguration.java,helper class for reading configuration options from the bootstap,0,0,Ownership
4577,ApplicationConfiguration.java,@since 70,0,0,Ownership
4578,ApplicationConfiguration.java,wraps a native javascript object containing fields for an error message.,0,0,Ownership
4579,ApplicationConfiguration.java,@since 70,0,0,Ownership
4584,BootstrapPageResponse.java,a representation of a bootstrap page being generated.,0,0,Ownership
4585,BootstrapPageResponse.java,the bootstrap page,0,0,Ownership
4586,BootstrapPageResponse.java,contains of the full dom of the html document as well as the http headers,0,0,Ownership
4587,BootstrapPageResponse.java,that will be included in the corresponding http response.,0,0,Ownership
4589,BootstrapPageResponse.java,@since 70.0,0,0,Ownership
4596,ButtonRenderer.java,a renderer that displays a button with a textual caption.,0,0,Ownership
4597,ButtonRenderer.java,the value of the,0,0,Ownership
4598,ButtonRenderer.java,corresponding property is used as the caption.,0,0,Ownership
4599,ButtonRenderer.java,click listeners can be added,0,0,Ownership
4600,ButtonRenderer.java,"to the renderer, invoked when any of the rendered buttons is clicked.",0,0,Ownership
4601,ButtonRenderer.java,@since 74,0,0,Ownership
4610,ClientRpcWriter.java,serializes @link clientrpc client rpc invocations to json.,0,0,Ownership
4612,ClientRpcWriter.java,@since 71,0,0,Ownership
4616,ColorPickerServerRpc.java,rpc interface for abstractcolorpicker.,0,0,Ownership
4617,ColorPickerServerRpc.java,@since 70.0,0,0,Ownership
4620,ComboBoxState.java,shared state for the combobox component.,0,0,Ownership
4621,ComboBoxState.java,@since 70,0,0,Ownership
4624,DeclarativeValueProvider.java,value provider class for declarative support.,0,0,Ownership
4626,DeclarativeValueProvider.java,provides a straightforward mapping between an item and its value.,0,0,Ownership
4627,DeclarativeValueProvider.java,@param t,0,0,Ownership
4628,DeclarativeValueProvider.java,item type,0,0,Ownership
4633,DoubleRangeValidator.java,validator for validating that a @link double is inside a given range.,0,0,Ownership
4635,DoubleRangeValidator.java,@since 80,0,0,Ownership
4640,FooterDoubleClickHandler.java,handler for @link griddoubleclickevent s that happen in the footer of the,0,0,Ownership
4641,FooterDoubleClickHandler.java,grid.,0,0,Ownership
4642,FooterDoubleClickHandler.java,@since 74,0,0,Ownership
4649,Grid.java,a grid component for displaying tabular data.,0,0,Ownership
4651,Grid.java,@since 80,0,0,Ownership
4652,Grid.java,@param t,0,0,Ownership
4653,Grid.java,the grid bean type,0,0,Ownership
4654,Grid.java,header and footer,0,0,Ownership
4658,Grid.java,@param t,0,0,Ownership
4659,Grid.java,the grid bean type,0,0,Ownership
4660,Grid.java,header and footer,0,0,Ownership
4661,Grid.java,selection mode representing the built in selection models in grid.,0,0,Ownership
4663,Grid.java,these enums can be used in @link grid#setselectionmode selectionmode,0,0,Ownership
4665,Grid.java,@see grid#setselectionmode selectionmode,0,0,Ownership
4666,Grid.java,@see grid#setselectionmodel gridselectionmodel,0,0,Ownership
4667,Grid.java,header and footer,0,0,Ownership
4669,Grid.java,header and footer,0,0,Ownership
4672,Grid.java,header and footer,0,0,Ownership
4674,Grid.java,@param t,0,0,Ownership
4675,Grid.java,the grid bean type,0,0,Ownership
4676,Grid.java,header and footer,0,0,Ownership
4679,Grid.java,usage,0,0,Ownership
4680,Grid.java,pre,0,0,Ownership
4681,Grid.java,grid^addcontextclicklistener event &gt notification^show,0,0,Ownership
4682,Grid.java,gridcontextclickevent&lt person&gt event ^getitem clicked,0,0,Ownership
4683,Grid.java,pre,0,0,Ownership
4684,Grid.java,@param t,0,0,Ownership
4685,Grid.java,the grid bean type,0,0,Ownership
4686,Grid.java,header and footer,0,0,Ownership
4687,Grid.java,an event that is fired when a column s visibility changes.,0,0,Ownership
4688,Grid.java,@since 75.0,0,0,Ownership
4689,Grid.java,header and footer,0,0,Ownership
4690,Grid.java,a helper base class for creating extensions for the grid component.,0,0,Ownership
4691,Grid.java,@param t,0,0,Ownership
4692,Grid.java,header and footer,0,0,Ownership
4693,Grid.java,class for managing visible details rows.,0,0,Ownership
4694,Grid.java,@param t,0,0,Ownership
4695,Grid.java,the grid bean type,0,0,Ownership
4696,Grid.java,header and footer,0,0,Ownership
4699,Grid.java,@param t,0,0,Ownership
4700,Grid.java,the grid bean type,0,0,Ownership
4731,GridManyColumnsV7.java,test ui for grid initial rendering performance profiling.,0,0,Ownership
4733,GridSelectionModel.java,the server side interface that controls grid s selection state.,0,0,Ownership
4734,GridSelectionModel.java,selectionmodel should extend @link abstractgridextension .,0,0,Ownership
4737,GridSelectionModel.java,@param t,0,0,Ownership
4738,GridSelectionModel.java,the grid bean type,0,0,Ownership
4739,GridSelectionModel.java,@see abstractselectionmodel,0,0,Ownership
4740,GridSelectionModel.java,@see singleselectionmodel,0,0,Ownership
4741,GridSelectionModel.java,@see multiselectionmodel,0,0,Ownership
4750,HeaderRow.java,a header row in a grid.,0,0,Ownership
4752,HeaderRow.java,@since 80,0,0,Ownership
4756,InternalContainerAnnotationForJS.java,annotation enabling using multiple @link javascript @javascript,0,0,Ownership
4757,InternalContainerAnnotationForJS.java,annotations.,0,0,Ownership
4762,InternalContainerAnnotationForJS.java,@since 80,0,0,Ownership
4767,MyPickerConnector.java,mini tutorial code for,0,0,Ownership
4768,MyPickerConnector.java,"https vaadin^com wiki wiki main widget%20styling%20using%20only%20css,",0,0,Ownership
4769,MyPickerConnector.java,https,0,0,Ownership
4770,MyPickerConnector.java,vaadin^com wiki wiki main lightweight%20calculations%20of%20widget%20l,0,0,Ownership
4773,MyPickerConnector.java,@since 70.0,0,0,Ownership
4784,PopupView.java,a component for displaying a two different views to data.,0,0,Ownership
4785,PopupView.java,the minimized view,0,0,Ownership
4786,PopupView.java,"is normally used to render the component, and when it is clicked the full",0,0,Ownership
4787,PopupView.java,view is displayed on a popup.,0,0,Ownership
4788,PopupView.java,the inner class @link popupview^content is,0,0,Ownership
4789,PopupView.java,used to deliver contents to this component.,0,0,Ownership
4791,PopupView.java,constructors,0,0,Ownership
4792,PopupView.java,methods inherited from abstractcomponentcontainer.,0,0,Ownership
4793,PopupView.java,these are unnecessary,0,0,Ownership
4794,PopupView.java,but mandatory .,0,0,Ownership
4795,PopupView.java,most of them are not supported in this implementation.,0,0,Ownership
4801,PopupView.java,constructors,0,0,Ownership
4802,PopupView.java,methods inherited from abstractcomponentcontainer.,0,0,Ownership
4803,PopupView.java,these are unnecessary,0,0,Ownership
4804,PopupView.java,but mandatory .,0,0,Ownership
4805,PopupView.java,most of them are not supported in this implementation.,0,0,Ownership
4806,PopupView.java,this event is received by the popupvisibilitylisteners when the,0,0,Ownership
4807,PopupView.java,visibility of the popup changes.,0,0,Ownership
4808,PopupView.java,you can get the new visibility directly,0,0,Ownership
4809,PopupView.java,"with @link #ispopupvisible , or get the popupview that produced the",0,0,Ownership
4810,PopupView.java,event with @link #getpopupview .,0,0,Ownership
4811,PopupView.java,constructors,0,0,Ownership
4812,PopupView.java,methods inherited from abstractcomponentcontainer.,0,0,Ownership
4813,PopupView.java,these are unnecessary,0,0,Ownership
4814,PopupView.java,but mandatory .,0,0,Ownership
4815,PopupView.java,most of them are not supported in this implementation.,0,0,Ownership
4816,PopupView.java,defines a listener that can receive a popupvisibilityevent when the,0,0,Ownership
4817,PopupView.java,visibility of the popup changes.,0,0,Ownership
4847,PortletDummyRequestHandler.java,request handler which provides a dummy html response to any resource request,0,0,Ownership
4848,PortletDummyRequestHandler.java,with the resource id dummy.,0,0,Ownership
4850,PortletDummyRequestHandler.java,@since 71,0,0,Ownership
4855,QueryBuilder.java,"@deprecated as of 80, no replacement available.",0,0,Ownership
4857,RequiredTextFieldTest.java,test for ^v required style,0,0,Ownership
4861,RpcDataProviderExtension.java,provides vaadin server side container data source to a,0,0,Ownership
4862,RpcDataProviderExtension.java,@link com^vaadin.v7^client.connectors^gridconnector gridconnector .,0,0,Ownership
4863,RpcDataProviderExtension.java,this is currently,0,0,Ownership
4864,RpcDataProviderExtension.java,implemented as an extension hardcoded to support a specific connector type.,0,0,Ownership
4867,RpcDataProviderExtension.java,@since 74,0,0,Ownership
4869,RpcDataProviderExtension.java,"@deprecated as of 80, no replacement available.",0,0,Ownership
4870,RpcDataProviderExtension.java,class for keeping track of current items and valuechangelisteners.,0,0,Ownership
4871,RpcDataProviderExtension.java,@since 76,0,0,Ownership
4886,RpcDataProviderExtension.java,"@see grid#addvaluechangelistener com^vaadin.v7^data.container, object, object",0,0,Ownership
4887,RpcDataProviderExtension.java,"grid#addvaluechangelistener container, object, object",0,0,Ownership
4888,RpcDataProviderExtension.java,@see grid#valuechangelisteners,0,0,Ownership
4901,SelectAllEvent.java,"a select all event, fired by the grid when it needs all rows in data source",0,0,Ownership
4902,SelectAllEvent.java,"to be selected, or when all rows have been selected and are now deselected.",0,0,Ownership
4903,SelectAllEvent.java,@since 74,0,0,Ownership
4905,SelectAllEvent.java,@param t,0,0,Ownership
4906,SelectAllEvent.java,the type of the rows in grid,0,0,Ownership
4915,ShouldWriteDataDelegate.java,delegate used by @link designcontext to determine whether container data,0,0,Ownership
4916,ShouldWriteDataDelegate.java,should be written out for a component.,0,0,Ownership
4917,ShouldWriteDataDelegate.java,@see designcontext#shouldwritedata component,0,0,Ownership
4918,ShouldWriteDataDelegate.java,@since 75.0,0,0,Ownership
4931,SpacerVisibilityChangedEvent.java,event fired when a spacer element is hidden or shown in escalator.,0,0,Ownership
4933,SpacerVisibilityChangedEvent.java,@since 77.13,0,0,Ownership
4937,TargetDetailsImpl.java,a hashmap backed implementation of @link targetdetails for termina^^^n.,0,0,Ownership
4938,TargetDetailsImpl.java,@since 63,0,0,Ownership
4939,TargetDetailsImpl.java,@deprecated replaced in 81 by @link dropevent#gettransferdata string,0,0,Ownership
4944,UnknownExtensionConnector.java,connector used as a placeholder for extensions that are not present in the,0,0,Ownership
4945,UnknownExtensionConnector.java,widgetset.,0,0,Ownership
4946,UnknownExtensionConnector.java,@since 77.4,0,0,Ownership
4952,VaadinPortlet.java,portlet 20 base class.,0,0,Ownership
